transit_date,station_complex_id,station_ridership,inside_zone
3/20/2024,307,13006,0
3/20/2024,168,10718,1
3/20/2024,623,31038,1
3/20/2024,308,8778,0
3/20/2024,220,1967,0
3/20/2024,276,20323,1
3/20/2024,228,19149,1
3/20/2024,324,11405,1
3/20/2024,234,11337,1
3/20/2024,403,21411,1
3/20/2024,154,4743,0
3/20/2024,145,3241,0
3/20/2024,628,66284,1
3/20/2024,438,7709,0
3/20/2024,405,23151,1
3/20/2024,622,20711,1
3/20/2024,9,28048,1
3/20/2024,231,17933,1
3/20/2024,611,147787,1
3/20/2024,119,18264,1
3/20/2024,301,7349,0
3/20/2024,635,20067,1
3/20/2024,143,6285,0
3/20/2024,619,27001,1
3/20/2024,309,9012,0
3/20/2024,147,7794,0
3/20/2024,436,2320,0
3/20/2024,107,4666,1
3/20/2024,223,7482,0
3/20/2024,326,4886,1
3/20/2024,624,47709,1
3/21/2024,404,15865,1
3/21/2024,628,64355,1
3/21/2024,393,9057,0
3/21/2024,471,19823,1
3/21/2024,328,11303,1
3/21/2024,298,4375,0
3/21/2024,623,31587,1
3/21/2024,475,12457,0
3/21/2024,306,7114,0
3/21/2024,162,17050,1
3/21/2024,144,4597,0
3/21/2024,301,7145,0
3/21/2024,333,14128,1
3/21/2024,614,54021,1
3/21/2024,145,3225,0
3/21/2024,143,6060,0
3/21/2024,164,58927,1
3/21/2024,619,28019,1
3/21/2024,329,5081,1
3/21/2024,635,19690,1
3/21/2024,316,10139,1
3/21/2024,438,7613,0
3/21/2024,150,1804,0
3/21/2024,436,2293,0
3/21/2024,151,16845,0
3/21/2024,396,13365,0
3/21/2024,398,21719,0
3/21/2024,103,2617,1
3/21/2024,395,8591,0
3/21/2024,441,4675,0
3/21/2024,477,22806,0
3/21/2024,320,10747,1
3/21/2024,276,20439,1
3/21/2024,312,6895,0
3/21/2024,155,5326,0
3/21/2024,321,6228,1
3/21/2024,224,4442,1
3/21/2024,157,6948,0
3/21/2024,297,1833,0
3/21/2024,152,4091,0
3/21/2024,607,78025,1
3/21/2024,300,5060,0
3/21/2024,437,2077,0
3/21/2024,169,13920,1
3/21/2024,394,6891,0
3/21/2024,314,16701,0
3/21/2024,14,15753,1
3/21/2024,319,10426,1
3/21/2024,159,9477,0
3/21/2024,304,6429,0
3/21/2024,119,18146,1
3/21/2024,158,7888,0
3/21/2024,156,3395,0
3/21/2024,414,17716,1
3/21/2024,305,9149,0
3/21/2024,392,17613,0
3/21/2024,625,21418,1
3/21/2024,326,4736,1
3/21/2024,440,6159,0
3/21/2024,311,14323,0
3/21/2024,397,34163,0
3/21/2024,413,12658,1
3/21/2024,409,8558,1
3/21/2024,324,11507,1
3/21/2024,118,4954,1
3/21/2024,234,11173,1
3/21/2024,476,16860,0
3/21/2024,399,24122,0
3/21/2024,403,20968,1
3/21/2024,165,16581,1
3/21/2024,220,1927,0
3/21/2024,307,13505,0
3/21/2024,309,9051,0
3/21/2024,20,4454,1
3/21/2024,13,9686,1
3/21/2024,277,14467,1
3/21/2024,160,6844,0
3/21/2024,601,32033,1
3/21/2024,618,36135,1
3/21/2024,602,70070,1
3/21/2024,439,9854,0
3/21/2024,323,8456,1
3/21/2024,231,18498,1
3/21/2024,8,11256,0
3/21/2024,154,4722,0
3/21/2024,16,11353,1
3/21/2024,318,51848,1
3/21/2024,325,4193,1
3/21/2024,611,144972,1
3/21/2024,310,25378,0
3/21/2024,146,6646,0
3/21/2024,232,12498,1
3/21/2024,605,18231,0
3/21/2024,405,21591,1
3/21/2024,167,31153,1
3/21/2024,313,29960,0
3/21/2024,147,7334,0
3/21/2024,407,12103,1
3/21/2024,624,46484,1
3/21/2024,9,27051,1
3/21/2024,168,10631,1
3/21/2024,153,18784,0
3/21/2024,296,3341,0
3/21/2024,107,4510,1
3/21/2024,228,19214,1
3/21/2024,299,4657,0
3/21/2024,22,4208,1
3/21/2024,149,2770,0
3/21/2024,303,7146,0
3/21/2024,622,20406,1
3/21/2024,223,7905,0
3/21/2024,17,8637,1
3/21/2024,10,20142,1
3/21/2024,613,41396,1
3/21/2024,609,35281,1
3/21/2024,327,15283,1
3/21/2024,610,115551,1
3/21/2024,225,41572,1
3/21/2024,612,44643,1
3/21/2024,308,8973,0
3/21/2024,222,3600,0
3/22/2024,224,3859,1
3/22/2024,314,13597,0
3/22/2024,20,3957,1
3/22/2024,107,3708,1
3/22/2024,156,3324,0
3/22/2024,231,19985,1
3/22/2024,404,13538,1
3/22/2024,145,3000,0
3/22/2024,476,15775,0
3/22/2024,164,52301,1
3/22/2024,601,30480,1
3/22/2024,154,4719,0
3/22/2024,613,36875,1
3/22/2024,301,7152,0
3/22/2024,602,66565,1
3/22/2024,477,20949,0
3/22/2024,628,52747,1
3/22/2024,326,3955,1
3/22/2024,118,5194,1
3/22/2024,333,10574,1
3/22/2024,471,15143,1
3/22/2024,305,8550,0
3/22/2024,413,10023,1
3/22/2024,298,4299,0
3/22/2024,103,2855,1
3/22/2024,618,35078,1
3/22/2024,300,4933,0
3/22/2024,157,6770,0
3/22/2024,438,7686,0
3/22/2024,397,31928,0
3/22/2024,440,5918,0
3/22/2024,165,15311,1
3/22/2024,393,8924,0
3/22/2024,624,37694,1
3/22/2024,143,5960,0
3/22/2024,436,2230,0
3/22/2024,403,18763,1
3/22/2024,17,8992,1
3/22/2024,309,8853,0
3/22/2024,306,6904,0
3/22/2024,232,12752,1
3/22/2024,299,4799,0
3/22/2024,228,16015,1
3/22/2024,325,2869,1
3/22/2024,234,11507,1
3/22/2024,13,8616,1
3/22/2024,144,4367,0
3/22/2024,318,45044,1
3/22/2024,303,7382,0
3/22/2024,277,12205,1
3/22/2024,8,10196,0
3/22/2024,16,10959,1
3/22/2024,407,11537,1
3/22/2024,607,73208,1
3/22/2024,316,8216,1
3/22/2024,623,32648,1
3/22/2024,609,29183,1
3/22/2024,405,15939,1
3/22/2024,614,46944,1
3/22/2024,308,9743,0
3/22/2024,297,1818,0
3/22/2024,323,8780,1
3/22/2024,439,9683,0
3/22/2024,310,23810,0
3/22/2024,169,11523,1
3/22/2024,622,17856,1
3/22/2024,475,11982,0
3/22/2024,311,13572,0
3/22/2024,612,36297,1
3/22/2024,437,1980,0
3/22/2024,296,3459,0
3/22/2024,158,7496,0
3/22/2024,276,15036,1
3/22/2024,155,5511,0
3/22/2024,324,7947,1
3/22/2024,10,17900,1
3/22/2024,119,18140,1
3/22/2024,159,9918,0
3/22/2024,220,1853,0
3/22/2024,414,15173,1
3/22/2024,328,8953,1
3/22/2024,394,6793,0
3/22/2024,398,20915,0
3/22/2024,304,6578,0
3/22/2024,225,32607,1
3/22/2024,22,3767,1
3/22/2024,150,1819,0
3/22/2024,409,8583,1
3/22/2024,160,7397,0
3/22/2024,147,7080,0
3/22/2024,635,17631,1
3/22/2024,307,12445,0
3/22/2024,619,26920,1
3/22/2024,610,92688,1
3/22/2024,313,29740,0
3/22/2024,151,15242,0
3/22/2024,320,9548,1
3/22/2024,167,31026,1
3/22/2024,327,11353,1
3/22/2024,399,19939,0
3/22/2024,605,16734,0
3/22/2024,312,6766,0
3/22/2024,625,21030,1
3/22/2024,152,3587,0
3/22/2024,153,17746,0
3/22/2024,146,6408,0
3/22/2024,162,16913,1
3/22/2024,321,5467,1
3/22/2024,9,23216,1
3/22/2024,441,4642,0
3/22/2024,319,9071,1
3/22/2024,392,15965,0
3/22/2024,168,9135,1
3/22/2024,396,12716,0
3/22/2024,329,4533,1
3/22/2024,223,7031,0
3/22/2024,149,2840,0
3/22/2024,14,12350,1
3/22/2024,222,3591,0
3/22/2024,611,130325,1
3/22/2024,395,7915,0
3/23/2024,118,21,1
3/23/2024,610,48082,1
3/23/2024,143,3000,0
3/23/2024,613,16879,1
3/23/2024,328,5917,1
3/23/2024,225,13361,1
3/23/2024,404,7660,1
3/23/2024,333,5063,1
3/23/2024,296,1435,0
3/23/2024,602,35580,1
3/23/2024,300,2709,0
3/23/2024,160,3065,0
3/23/2024,308,6223,0
3/23/2024,618,20583,1
3/23/2024,22,1852,1
3/23/2024,321,3691,1
3/23/2024,614,27289,1
3/23/2024,20,1099,1
3/23/2024,10,12396,1
3/23/2024,276,7529,1
3/23/2024,396,5195,0
3/23/2024,299,2476,0
3/23/2024,14,8161,1
3/23/2024,324,3326,1
3/23/2024,326,1710,1
3/23/2024,475,6269,0
3/23/2024,316,5597,1
3/23/2024,13,6753,1
3/23/2024,313,19787,0
3/23/2024,164,33992,1
3/23/2024,624,18479,1
3/23/2024,601,21627,1
3/23/2024,471,7926,1
3/23/2024,158,3660,0
3/23/2024,311,8777,0
3/23/2024,398,10202,0
3/23/2024,307,6459,0
3/23/2024,438,3917,0
3/23/2024,622,5217,1
3/23/2024,169,6504,1
3/23/2024,319,5435,1
3/23/2024,157,2429,0
3/23/2024,403,9478,1
3/23/2024,407,9240,1
3/23/2024,312,4741,0
3/23/2024,611,85926,1
3/23/2024,232,9787,1
3/23/2024,440,3375,0
3/23/2024,397,19997,0
3/23/2024,414,4405,1
3/23/2024,165,9953,1
3/23/2024,152,1229,0
3/23/2024,436,1082,0
3/23/2024,305,4453,0
3/23/2024,298,2061,0
3/23/2024,231,9411,1
3/23/2024,147,3688,0
3/23/2024,154,2475,0
3/23/2024,394,3352,0
3/23/2024,413,3744,1
3/23/2024,405,8509,1
3/23/2024,159,12154,0
3/23/2024,107,1825,1
3/23/2024,393,4546,0
3/23/2024,635,7528,1
3/23/2024,220,521,0
3/23/2024,318,29209,1
3/23/2024,619,18151,1
3/23/2024,234,7456,1
3/23/2024,156,1826,0
3/23/2024,297,705,0
3/23/2024,8,5017,0
3/23/2024,477,9571,0
3/23/2024,144,2114,0
3/23/2024,323,5560,1
3/23/2024,441,2264,0
3/23/2024,395,3685,0
3/23/2024,392,6562,0
3/23/2024,168,6224,1
3/23/2024,150,1063,0
3/23/2024,310,14096,0
3/23/2024,119,287,1
3/23/2024,146,3514,0
3/23/2024,309,5960,0
3/23/2024,151,8648,0
3/23/2024,306,4104,0
3/23/2024,224,2946,1
3/23/2024,303,4307,0
3/23/2024,103,2624,1
3/23/2024,399,6643,0
3/23/2024,9,14964,1
3/23/2024,628,27667,1
3/23/2024,437,927,0
3/23/2024,409,6253,1
3/23/2024,223,3259,0
3/23/2024,605,7377,0
3/23/2024,609,12604,1
3/23/2024,304,4117,0
3/23/2024,17,7117,1
3/23/2024,314,9792,0
3/23/2024,607,41725,1
3/23/2024,612,16878,1
3/23/2024,301,3786,0
3/23/2024,145,1447,0
3/23/2024,16,9986,1
3/23/2024,155,2692,0
3/23/2024,162,15274,1
3/23/2024,153,9043,0
3/23/2024,228,9800,1
3/23/2024,167,23741,1
3/23/2024,320,5699,1
3/23/2024,329,2848,1
3/23/2024,149,1611,0
3/23/2024,439,5001,0
3/23/2024,327,4808,1
3/23/2024,277,7493,1
3/23/2024,623,18599,1
3/23/2024,625,17871,1
3/23/2024,325,1442,1
3/23/2024,476,10330,0
3/23/2024,222,1696,0
3/24/2024,612,15805,1
3/24/2024,16,10564,1
3/24/2024,160,5432,0
3/24/2024,103,3102,1
3/24/2024,318,27563,1
3/24/2024,407,9230,1
3/24/2024,20,1835,1
3/24/2024,441,2681,0
3/24/2024,234,8148,1
3/24/2024,296,1500,0
3/24/2024,145,1528,0
3/24/2024,13,5963,1
3/24/2024,475,5694,0
3/24/2024,169,7126,1
3/24/2024,301,4016,0
3/24/2024,147,3767,0
3/24/2024,404,7018,1
3/24/2024,602,36777,1
3/24/2024,311,8405,0
3/24/2024,613,18485,1
3/24/2024,299,2666,0
3/24/2024,225,13082,1
3/24/2024,607,42732,1
3/24/2024,143,2842,0
3/24/2024,394,3109,0
3/24/2024,477,8071,0
3/24/2024,414,5943,1
3/24/2024,155,3029,0
3/24/2024,438,3934,0
3/24/2024,393,4403,0
3/24/2024,624,19549,1
3/24/2024,144,2307,0
3/24/2024,326,1871,1
3/24/2024,323,6016,1
3/24/2024,610,42756,1
3/24/2024,476,8807,0
3/24/2024,614,29948,1
3/24/2024,276,6445,1
3/24/2024,231,10792,1
3/24/2024,297,822,0
3/24/2024,107,2024,1
3/24/2024,152,1244,0
3/24/2024,303,4433,0
3/24/2024,223,3263,0
3/24/2024,298,2163,0
3/24/2024,403,8726,1
3/24/2024,321,3108,1
3/24/2024,222,2424,0
3/24/2024,168,7505,1
3/24/2024,623,23012,1
3/24/2024,395,3281,0
3/24/2024,306,3874,0
3/24/2024,164,31206,1
3/24/2024,307,6302,0
3/24/2024,167,25663,1
3/24/2024,409,7414,1
3/24/2024,392,6957,0
3/24/2024,439,5759,0
3/24/2024,413,4187,1
3/24/2024,436,1150,0
3/24/2024,14,9148,1
3/24/2024,319,4709,1
3/24/2024,8,7701,0
3/24/2024,316,5085,1
3/24/2024,622,8276,1
3/24/2024,305,4557,0
3/24/2024,10,12507,1
3/24/2024,619,20974,1
3/24/2024,151,8570,0
3/24/2024,328,6089,1
3/24/2024,22,2028,1
3/24/2024,232,9842,1
3/24/2024,397,17415,0
3/24/2024,277,6709,1
3/24/2024,601,23283,1
3/24/2024,324,3194,1
3/24/2024,304,4256,0
3/24/2024,471,10425,1
3/24/2024,154,2784,0
3/24/2024,157,3345,0
3/24/2024,320,5907,1
3/24/2024,224,2893,1
3/24/2024,149,1558,0
3/24/2024,605,7374,0
3/24/2024,150,1118,0
3/24/2024,327,4647,1
3/24/2024,118,15,1
3/24/2024,146,3546,0
3/24/2024,313,21115,0
3/24/2024,159,8059,0
3/24/2024,310,15712,0
3/24/2024,162,13510,1
3/24/2024,440,4013,0
3/24/2024,228,9073,1
3/24/2024,333,5750,1
3/24/2024,628,29182,1
3/24/2024,405,7116,1
3/24/2024,611,81323,1
3/24/2024,17,9417,1
3/24/2024,308,6288,0
3/24/2024,312,4432,0
3/24/2024,165,9280,1
3/24/2024,158,4258,0
3/24/2024,635,11221,1
3/24/2024,609,13280,1
3/24/2024,396,4802,0
3/24/2024,325,1623,1
3/24/2024,398,9405,0
3/24/2024,9,14411,1
3/24/2024,625,19293,1
3/24/2024,329,2954,1
3/24/2024,309,5481,0
3/24/2024,437,913,0
3/24/2024,156,1783,0
3/24/2024,300,2749,0
3/24/2024,220,489,0
3/24/2024,399,5228,0
3/24/2024,314,7544,0
3/24/2024,153,9837,0
3/24/2024,119,31,1
3/24/2024,618,21633,1
3/25/2024,145,3101,0
3/25/2024,300,4908,0
3/25/2024,394,6533,0
3/25/2024,607,71147,1
3/25/2024,168,8940,1
3/25/2024,413,11219,1
3/25/2024,14,13532,1
3/25/2024,144,4283,0
3/25/2024,277,12861,1
3/25/2024,311,11829,0
3/25/2024,618,31961,1
3/25/2024,321,4808,1
3/25/2024,477,19800,0
3/25/2024,143,5856,0
3/25/2024,225,35860,1
3/25/2024,149,2622,0
3/25/2024,152,3789,0
3/25/2024,307,12522,0
3/25/2024,13,7948,1
3/25/2024,298,4175,0
3/25/2024,162,15640,1
3/25/2024,475,11161,0
3/25/2024,333,11840,1
3/25/2024,404,13105,1
3/25/2024,328,10275,1
3/25/2024,157,6767,0
3/25/2024,320,9034,1
3/25/2024,624,43144,1
3/25/2024,396,12614,0
3/25/2024,414,17420,1
3/25/2024,164,56617,1
3/25/2024,436,2184,0
3/25/2024,403,18784,1
3/25/2024,397,30999,0
3/25/2024,103,2474,1
3/25/2024,601,27225,1
3/25/2024,155,4869,0
3/25/2024,165,13651,1
3/25/2024,392,16792,0
3/25/2024,609,32375,1
3/25/2024,324,8959,1
3/25/2024,169,11952,1
3/25/2024,305,8878,0
3/25/2024,316,9436,1
3/25/2024,299,4775,0
3/25/2024,610,101179,1
3/25/2024,297,1773,0
3/25/2024,20,4587,1
3/25/2024,314,14027,0
3/25/2024,167,29413,1
3/25/2024,395,7891,0
3/25/2024,16,11600,1
3/25/2024,308,8393,0
3/25/2024,17,7907,1
3/25/2024,231,18112,1
3/25/2024,310,23172,0
3/25/2024,150,1671,0
3/25/2024,602,63849,1
3/25/2024,407,11364,1
3/25/2024,146,6335,0
3/25/2024,159,9822,0
3/25/2024,234,10962,1
3/25/2024,313,27062,0
3/25/2024,319,8502,1
3/25/2024,623,31177,1
3/25/2024,471,17735,1
3/25/2024,619,25948,1
3/25/2024,612,38938,1
3/25/2024,312,7341,0
3/25/2024,611,130419,1
3/25/2024,228,16413,1
3/25/2024,327,13437,1
3/25/2024,10,18694,1
3/25/2024,625,19241,1
3/25/2024,107,4215,1
3/25/2024,405,19785,1
3/25/2024,301,7009,0
3/25/2024,326,4194,1
3/25/2024,160,7435,0
3/25/2024,232,10694,1
3/25/2024,325,3072,1
3/25/2024,329,4927,1
3/25/2024,22,4152,1
3/25/2024,222,3590,0
3/25/2024,118,4334,1
3/25/2024,119,15563,1
3/25/2024,224,4511,1
3/25/2024,309,8094,0
3/25/2024,303,6969,0
3/25/2024,154,4347,0
3/25/2024,441,4194,0
3/25/2024,476,14529,0
3/25/2024,398,20086,0
3/25/2024,220,1822,0
3/25/2024,306,6500,0
3/25/2024,438,6999,0
3/25/2024,304,6115,0
3/25/2024,153,18399,0
3/25/2024,622,20327,1
3/25/2024,605,17391,0
3/25/2024,614,50533,1
3/25/2024,440,5672,0
3/25/2024,628,56736,1
3/25/2024,147,6969,0
3/25/2024,8,11457,0
3/25/2024,409,7750,1
3/25/2024,613,38491,1
3/25/2024,276,18263,1
3/25/2024,399,22630,0
3/25/2024,158,7446,0
3/25/2024,437,2002,0
3/25/2024,223,6916,0
3/25/2024,393,8582,0
3/25/2024,635,21313,1
3/25/2024,296,3272,0
3/25/2024,156,3075,0
3/25/2024,439,10003,0
3/25/2024,323,7415,1
3/25/2024,318,49209,1
3/25/2024,151,15745,0
3/25/2024,9,24764,1
3/26/2024,308,8944,0
3/26/2024,159,10716,0
3/26/2024,231,18606,1
3/26/2024,601,31756,1
3/26/2024,228,19478,1
3/26/2024,165,15603,1
3/26/2024,403,21615,1
3/26/2024,310,25142,0
3/26/2024,623,34658,1
3/26/2024,304,6305,0
3/26/2024,439,9844,0
3/26/2024,438,7797,0
3/26/2024,153,18900,0
3/26/2024,13,9525,1
3/26/2024,320,10514,1
3/26/2024,10,21770,1
3/26/2024,325,4487,1
3/26/2024,609,39468,1
3/26/2024,323,8865,1
3/26/2024,9,27964,1
3/26/2024,326,5031,1
3/26/2024,160,7664,0
3/26/2024,407,13435,1
3/26/2024,300,5322,0
3/26/2024,22,4663,1
3/26/2024,17,9300,1
3/26/2024,168,10972,1
3/26/2024,158,7903,0
3/26/2024,301,7412,0
3/26/2024,327,15235,1
3/26/2024,16,14038,1
3/26/2024,413,13496,1
3/26/2024,318,56367,1
3/26/2024,409,9051,1
3/26/2024,277,14989,1
3/26/2024,306,7444,0
3/26/2024,319,10075,1
3/26/2024,477,22245,0
3/26/2024,440,6272,0
3/26/2024,441,4679,0
3/26/2024,152,4321,0
3/26/2024,395,8486,0
3/26/2024,313,29822,0
3/26/2024,234,11305,1
3/26/2024,628,67836,1
3/26/2024,607,81692,1
3/26/2024,162,17561,1
3/26/2024,619,29632,1
3/26/2024,321,5999,1
3/26/2024,393,9574,0
3/26/2024,297,1918,0
3/26/2024,309,8972,0
3/26/2024,398,21967,0
3/26/2024,329,5879,1
3/26/2024,157,7047,0
3/26/2024,475,12521,0
3/26/2024,622,21298,1
3/26/2024,151,16784,0
3/26/2024,225,43609,1
3/26/2024,299,5002,0
3/26/2024,232,11880,1
3/26/2024,167,32676,1
3/26/2024,154,4760,0
3/26/2024,610,121426,1
3/26/2024,307,13666,0
3/26/2024,605,18866,0
3/26/2024,396,13664,0
3/26/2024,169,14459,1
3/26/2024,103,2802,1
3/26/2024,394,7100,0
3/26/2024,614,54980,1
3/26/2024,328,12852,1
3/26/2024,612,46447,1
3/26/2024,397,35077,0
3/26/2024,437,2079,0
3/26/2024,392,18825,0
3/26/2024,224,4889,1
3/26/2024,476,17039,0
3/26/2024,155,5415,0
3/26/2024,276,21382,1
3/26/2024,305,9161,0
3/26/2024,223,7780,0
3/26/2024,611,153455,1
3/26/2024,156,3337,0
3/26/2024,220,1887,0
3/26/2024,399,23344,0
3/26/2024,312,8641,0
3/26/2024,119,17969,1
3/26/2024,118,4931,1
3/26/2024,311,13410,0
3/26/2024,405,22089,1
3/26/2024,164,62001,1
3/26/2024,314,16385,0
3/26/2024,20,4755,1
3/26/2024,8,12427,0
3/26/2024,414,20102,1
3/26/2024,613,42681,1
3/26/2024,471,20085,1
3/26/2024,635,23846,1
3/26/2024,316,16629,1
3/26/2024,146,6690,0
3/26/2024,602,73216,1
3/26/2024,107,4852,1
3/26/2024,143,6208,0
3/26/2024,14,15707,1
3/26/2024,404,16202,1
3/26/2024,618,36718,1
3/26/2024,624,49849,1
3/26/2024,436,2328,0
3/26/2024,625,21281,1
3/26/2024,296,3383,0
3/26/2024,147,7516,0
3/26/2024,298,4483,0
3/26/2024,303,7384,0
3/26/2024,324,11565,1
3/26/2024,150,1833,0
3/26/2024,144,4547,0
3/26/2024,145,3358,0
3/26/2024,222,3782,0
3/26/2024,333,15144,1
3/26/2024,149,2862,0
3/27/2024,320,10599,1
3/27/2024,475,12867,0
3/27/2024,158,8414,0
3/27/2024,152,4229,0
3/27/2024,622,20873,1
3/27/2024,394,7079,0
3/27/2024,414,19053,1
3/27/2024,623,34638,1
3/27/2024,310,25730,0
3/27/2024,439,10247,0
3/27/2024,220,1912,0
3/27/2024,311,12235,0
3/27/2024,9,28948,1
3/27/2024,168,10894,1
3/27/2024,150,1814,0
3/27/2024,14,17005,1
3/27/2024,413,13415,1
3/27/2024,308,9297,0
3/27/2024,324,11750,1
3/27/2024,321,6456,1
3/27/2024,326,5238,1
3/27/2024,234,11484,1
3/27/2024,635,23559,1
3/27/2024,602,75020,1
3/27/2024,276,22246,1
3/27/2024,299,4911,0
3/27/2024,162,17836,1
3/27/2024,305,9135,0
3/27/2024,399,20433,0
3/27/2024,396,12908,0
3/27/2024,231,19290,1
3/27/2024,312,8868,0
3/27/2024,612,46619,1
3/27/2024,20,4798,1
3/27/2024,103,2568,1
3/27/2024,395,8509,0
3/27/2024,618,38473,1
3/27/2024,155,5565,0
3/27/2024,407,13009,1
3/27/2024,328,13583,1
3/27/2024,297,1848,0
3/27/2024,228,20207,1
3/27/2024,327,15108,1
3/27/2024,403,21041,1
3/27/2024,298,4440,0
3/27/2024,323,9002,1
3/27/2024,318,54809,1
3/27/2024,471,21091,1
3/27/2024,225,45179,1
3/27/2024,393,9367,0
3/27/2024,277,15612,1
3/27/2024,601,33164,1
3/27/2024,119,18418,1
3/27/2024,17,9634,1
3/27/2024,153,19393,0
3/27/2024,8,12655,0
3/27/2024,619,30750,1
3/27/2024,314,16433,0
3/27/2024,409,8935,1
3/27/2024,313,30848,0
3/27/2024,438,7715,0
3/27/2024,397,32962,0
3/27/2024,628,68345,1
3/27/2024,159,11406,0
3/27/2024,223,8315,0
3/27/2024,316,16671,1
3/27/2024,160,7414,0
3/27/2024,392,20415,0
3/27/2024,613,43716,1
3/27/2024,232,12427,1
3/27/2024,306,7206,0
3/27/2024,169,14884,1
3/27/2024,118,4987,1
3/27/2024,147,7570,0
3/27/2024,437,2078,0
3/27/2024,145,3304,0
3/27/2024,303,7312,0
3/27/2024,156,3430,0
3/27/2024,301,7319,0
3/27/2024,309,9153,0
3/27/2024,624,52651,1
3/27/2024,607,82421,1
3/27/2024,157,7157,0
3/27/2024,167,34395,1
3/27/2024,144,4378,0
3/27/2024,398,19666,0
3/27/2024,440,6423,0
3/27/2024,165,16323,1
3/27/2024,319,10399,1
3/27/2024,143,6282,0
3/27/2024,154,4815,0
3/27/2024,16,14633,1
3/27/2024,404,15855,1
3/27/2024,300,5134,0
3/27/2024,164,60987,1
3/27/2024,477,23613,0
3/27/2024,605,18740,0
3/27/2024,610,124076,1
3/27/2024,329,5921,1
3/27/2024,476,18368,0
3/27/2024,614,55249,1
3/27/2024,611,157173,1
3/27/2024,151,17087,0
3/27/2024,405,22020,1
3/27/2024,304,6593,0
3/27/2024,149,2801,0
3/27/2024,609,40787,1
3/27/2024,107,5121,1
3/27/2024,22,5124,1
3/27/2024,625,21305,1
3/27/2024,307,13703,0
3/27/2024,325,4578,1
3/27/2024,441,4643,0
3/27/2024,10,22942,1
3/27/2024,146,6670,0
3/27/2024,436,2366,0
3/27/2024,333,15852,1
3/27/2024,13,10169,1
3/27/2024,296,3532,0
3/27/2024,222,3752,0
3/27/2024,224,5141,1
3/28/2024,223,7876,0
3/28/2024,622,18638,1
3/28/2024,164,60729,1
3/28/2024,635,20699,1
3/28/2024,155,5424,0
3/28/2024,314,16550,0
3/28/2024,440,6331,0
3/28/2024,16,14528,1
3/28/2024,119,18877,1
3/28/2024,144,4446,0
3/28/2024,299,4665,0
3/28/2024,404,16319,1
3/28/2024,396,12931,0
3/28/2024,165,16365,1
3/28/2024,318,53746,1
3/28/2024,162,18054,1
3/28/2024,118,5304,1
3/28/2024,403,22098,1
3/28/2024,439,9920,0
3/28/2024,14,16202,1
3/28/2024,17,9513,1
3/28/2024,312,11119,0
3/28/2024,413,12907,1
3/28/2024,157,6935,0
3/28/2024,398,22886,0
3/28/2024,154,4859,0
3/28/2024,414,17720,1
3/28/2024,607,81286,1
3/28/2024,601,32310,1
3/28/2024,619,30413,1
3/28/2024,475,12273,0
3/28/2024,618,37944,1
3/28/2024,405,22112,1
3/28/2024,471,19713,1
3/28/2024,613,41888,1
3/28/2024,623,33943,1
3/28/2024,325,4225,1
3/28/2024,149,2742,0
3/28/2024,167,33441,1
3/28/2024,327,14168,1
3/28/2024,319,10186,1
3/28/2024,477,23398,0
3/28/2024,9,28600,1
3/28/2024,438,7230,0
3/28/2024,320,10959,1
3/28/2024,407,13420,1
3/28/2024,307,14606,0
3/28/2024,326,5005,1
3/28/2024,20,4350,1
3/28/2024,231,18385,1
3/28/2024,625,22444,1
3/28/2024,605,18025,0
3/28/2024,276,24506,1
3/28/2024,602,71102,1
3/28/2024,392,19500,0
3/28/2024,145,3151,0
3/28/2024,441,4568,0
3/28/2024,437,2029,0
3/28/2024,393,9642,0
3/28/2024,304,6550,0
3/28/2024,409,9382,1
3/28/2024,303,7348,0
3/28/2024,156,3521,0
3/28/2024,297,1819,0
3/28/2024,13,10249,1
3/28/2024,234,11500,1
3/28/2024,277,17301,1
3/28/2024,328,13080,1
3/28/2024,324,11140,1
3/28/2024,333,14377,1
3/28/2024,609,38512,1
3/28/2024,311,13623,0
3/28/2024,232,13217,1
3/28/2024,316,18381,1
3/28/2024,147,7370,0
3/28/2024,152,4155,0
3/28/2024,313,30105,0
3/28/2024,222,3574,0
3/28/2024,399,23502,0
3/28/2024,476,17243,0
3/28/2024,296,3343,0
3/28/2024,309,9405,0
3/28/2024,298,4207,0
3/28/2024,103,2599,1
3/28/2024,329,5857,1
3/28/2024,160,7137,0
3/28/2024,310,25782,0
3/28/2024,614,53954,1
3/28/2024,611,153899,1
3/28/2024,107,4632,1
3/28/2024,300,5094,0
3/28/2024,628,65146,1
3/28/2024,301,7152,0
3/28/2024,610,121512,1
3/28/2024,397,37538,0
3/28/2024,143,6078,0
3/28/2024,169,14482,1
3/28/2024,305,8971,0
3/28/2024,395,8244,0
3/28/2024,168,11006,1
3/28/2024,158,8419,0
3/28/2024,8,12064,0
3/28/2024,220,1818,0
3/28/2024,10,21654,1
3/28/2024,394,6853,0
3/28/2024,159,16490,0
3/28/2024,225,42336,1
3/28/2024,153,18955,0
3/28/2024,624,47494,1
3/28/2024,323,9161,1
3/28/2024,321,6371,1
3/28/2024,151,16376,0
3/28/2024,146,6631,0
3/28/2024,150,1759,0
3/28/2024,612,47411,1
3/28/2024,306,7196,0
3/28/2024,228,19204,1
3/28/2024,308,9562,0
3/28/2024,22,4482,1
3/28/2024,224,6011,1
3/28/2024,436,2316,0
