transit_date,station_complex_id,station_ridership
2/6/2025,403,21399
2/6/2025,439,9432
2/6/2025,169,13196
2/6/2025,13,9178
2/6/2025,228,19485
2/6/2025,232,10777
2/6/2025,395,9827
2/6/2025,312,11679
2/6/2025,438,8602
2/6/2025,301,7801
2/6/2025,319,10734
2/6/2025,440,7065
2/6/2025,404,16680
2/6/2025,409,8496
2/6/2025,277,13157
2/6/2025,162,16925
2/6/2025,309,9738
1/31/2025,306,6236
1/31/2025,143,5964
1/31/2025,8,8594
1/31/2025,13,8370
1/31/2025,392,18304
1/31/2025,224,9012
1/31/2025,403,19326
1/31/2025,162,16161
1/31/2025,301,7891
1/31/2025,277,11746
1/31/2025,160,6298
1/31/2025,398,20328
1/31/2025,165,15838
1/31/2025,316,15397
1/31/2025,153,18691
1/31/2025,154,5165
1/31/2025,312,11315
1/31/2025,325,2951
1/31/2025,10,16999
1/31/2025,156,3201
1/31/2025,304,6746
1/31/2025,319,8925
1/31/2025,300,5685
1/31/2025,168,9813
1/31/2025,321,5651
1/31/2025,147,6982
1/31/2025,475,13826
1/31/2025,405,18184
1/31/2025,14,12454
1/31/2025,299,5249
2/18/2025,150,1571
2/18/2025,297,1654
2/18/2025,169,12894
2/18/2025,146,6164
2/18/2025,326,4826
2/18/2025,605,16871
2/18/2025,228,21003
2/18/2025,168,11862
2/18/2025,224,10014
2/18/2025,147,6754
2/18/2025,403,20688
2/18/2025,277,13254
2/18/2025,304,6379
2/18/2025,165,15972
2/18/2025,300,5036
2/18/2025,10,19719
2/18/2025,311,12729
2/18/2025,438,7779
2/18/2025,232,11306
2/18/2025,152,3445
2/18/2025,14,15268
2/18/2025,393,8620
2/18/2025,396,11777
2/18/2025,145,2833
2/18/2025,394,7197
2/18/2025,118,4951
2/18/2025,312,10914
2/18/2025,475,12562
2/18/2025,162,15294
2/18/2025,319,11174
2/18/2025,477,23882
2/18/2025,306,6700
2/18/2025,301,7516
2/18/2025,119,19103
2/18/2025,439,9290
1/30/2025,160,6649
1/30/2025,156,3322
1/30/2025,297,1884
1/30/2025,13,9480
1/30/2025,14,15332
1/30/2025,165,18210
1/30/2025,154,4886
1/30/2025,16,13421
1/30/2025,231,15016
1/30/2025,157,7461
1/30/2025,20,4073
1/30/2025,409,8567
1/30/2025,311,14314
1/30/2025,300,5937
1/30/2025,477,26496
1/30/2025,320,10650
1/30/2025,439,10224
1/30/2025,325,4236
1/30/2025,303,7962
1/30/2025,309,9825
1/30/2025,312,11691
1/30/2025,304,6877
1/30/2025,475,14671
1/30/2025,118,5602
1/30/2025,403,22494
1/30/2025,158,8871
1/30/2025,119,22756
2/12/2025,232,10756
2/12/2025,298,4173
2/12/2025,316,19055
2/12/2025,405,18286
2/12/2025,477,26679
2/12/2025,169,13184
2/12/2025,476,19809
2/12/2025,395,10209
2/12/2025,10,20236
2/12/2025,143,6339
2/12/2025,277,13306
2/12/2025,475,14513
2/12/2025,407,13169
2/12/2025,321,6172
2/12/2025,413,13174
2/12/2025,158,8776
2/12/2025,147,7534
2/12/2025,119,21941
2/12/2025,396,14399
2/12/2025,103,3037
2/12/2025,16,14033
2/12/2025,397,33947
2/12/2025,303,7973
2/12/2025,228,20457
2/12/2025,437,2302
2/12/2025,165,17620
2/12/2025,319,11024
2/12/2025,301,8089
2/12/2025,145,3145
2/12/2025,325,4128
2/12/2025,310,27346
2/12/2025,393,9649
2/3/2025,162,14216
2/3/2025,298,4104
2/3/2025,320,9491
2/3/2025,158,8079
2/3/2025,475,13399
2/3/2025,321,5190
2/3/2025,145,2967
2/3/2025,297,1839
2/3/2025,403,19722
2/3/2025,228,18104
2/3/2025,147,6550
2/3/2025,165,15326
2/3/2025,119,19685
2/3/2025,10,16645
2/3/2025,150,1684
2/3/2025,405,22910
2/3/2025,276,14195
2/3/2025,325,3000
2/3/2025,220,1987
2/3/2025,310,25567
2/3/2025,316,16107
2/3/2025,398,20169
2/3/2025,303,7470
2/3/2025,409,7279
2/3/2025,224,8550
2/3/2025,309,8544
2/3/2025,20,3879
2/3/2025,396,13763
2/3/2025,146,6235
2/3/2025,301,8094
1/28/2025,439,9788
1/28/2025,157,7601
1/28/2025,475,14801
1/28/2025,152,4403
1/28/2025,298,4394
1/28/2025,438,8488
1/28/2025,476,20036
1/28/2025,154,4929
1/28/2025,297,1830
1/28/2025,10,18679
1/28/2025,316,19021
1/28/2025,276,17078
1/28/2025,151,17577
1/28/2025,477,26503
1/28/2025,224,10463
1/28/2025,313,30715
1/28/2025,300,6097
1/28/2025,16,13237
1/28/2025,326,4961
1/28/2025,147,7553
1/28/2025,319,10980
1/28/2025,325,4193
1/28/2025,437,2207
1/28/2025,409,8306
1/28/2025,158,8985
1/28/2025,145,3243
1/28/2025,301,8196
1/28/2025,150,1783
1/28/2025,118,5497
1/28/2025,321,6254
1/28/2025,144,4443
1/28/2025,160,6536
1/28/2025,324,12704
1/28/2025,220,1985
1/28/2025,398,22189
1/28/2025,165,17197
1/28/2025,232,11528
1/29/2025,303,7231
1/29/2025,146,6457
1/29/2025,605,17201
1/29/2025,232,12115
1/29/2025,107,4682
1/29/2025,326,4900
1/29/2025,309,9176
1/29/2025,143,5807
1/29/2025,103,2800
1/29/2025,14,13526
1/29/2025,476,19723
1/29/2025,477,25533
1/29/2025,152,3115
1/29/2025,403,21155
1/29/2025,228,21964
1/29/2025,328,12136
1/29/2025,298,3879
1/29/2025,156,3129
1/29/2025,147,7180
1/29/2025,319,10941
1/29/2025,157,6944
1/29/2025,396,12961
1/29/2025,231,17453
1/29/2025,393,8521
1/29/2025,405,17780
1/29/2025,300,4916
1/29/2025,409,8723
1/29/2025,119,20456
1/29/2025,439,9209
1/29/2025,475,13445
1/29/2025,158,7907
1/29/2025,395,8417
1/29/2025,145,3058
1/27/2025,277,11501
1/27/2025,119,18461
1/27/2025,394,7669
1/27/2025,10,15980
1/27/2025,162,13376
1/27/2025,220,1847
1/27/2025,333,12693
1/27/2025,297,1815
1/27/2025,16,11827
1/27/2025,118,4698
1/27/2025,165,14523
1/27/2025,156,2911
1/27/2025,103,2346
1/27/2025,232,10194
1/27/2025,409,7237
1/27/2025,17,6421
1/27/2025,147,6810
1/27/2025,477,23236
1/27/2025,329,4917
1/27/2025,405,23122
1/27/2025,154,4401
1/27/2025,316,15328
1/27/2025,476,17208
1/27/2025,325,2959
1/27/2025,276,14729
1/27/2025,158,7907
1/27/2025,13,7757
1/27/2025,143,5714
1/27/2025,300,5232
1/27/2025,475,12943
1/27/2025,153,17707
1/27/2025,157,6846
1/27/2025,398,20106
1/27/2025,151,16199
1/27/2025,436,2239
1/27/2025,393,9010
1/27/2025,403,19224
1/27/2025,14,13095
1/27/2025,228,19374
1/17/2025,162,16348
1/17/2025,150,1776
1/17/2025,396,13259
1/17/2025,393,9760
1/17/2025,165,15439
1/17/2025,326,3852
1/17/2025,118,5624
1/17/2025,300,5553
1/17/2025,158,8226
1/17/2025,477,23678
1/17/2025,16,10202
1/17/2025,277,11451
1/17/2025,228,17824
1/17/2025,14,11119
1/17/2025,220,1910
1/17/2025,297,1735
1/17/2025,306,5579
1/17/2025,147,6706
1/17/2025,605,16633
1/17/2025,476,18509
1/17/2025,145,2976
1/17/2025,232,12716
1/17/2025,153,17955
1/17/2025,320,9632
1/17/2025,404,13763
1/17/2025,316,15736
1/17/2025,438,8654
1/17/2025,319,8303
1/17/2025,475,14278
1/16/2025,16,11064
1/16/2025,13,8985
1/16/2025,157,6110
1/16/2025,316,22148
1/16/2025,151,14572
1/16/2025,299,5335
1/16/2025,329,5483
1/16/2025,220,1900
1/16/2025,303,7726
1/16/2025,333,15488
1/16/2025,224,10210
1/16/2025,311,15477
1/16/2025,398,22532
1/16/2025,103,2686
1/16/2025,404,16469
1/16/2025,154,4370
1/16/2025,396,14502
1/16/2025,476,20214
1/16/2025,10,19778
1/16/2025,14,13761
1/16/2025,165,16740
1/16/2025,313,30463
1/16/2025,144,4314
1/16/2025,297,1780
1/16/2025,119,21509
1/16/2025,437,2462
1/16/2025,405,19001
1/16/2025,477,26364
1/10/2025,17,7776
1/10/2025,320,9397
1/10/2025,397,34203
1/10/2025,393,8314
1/10/2025,152,3577
1/10/2025,439,9469
1/10/2025,303,7507
1/10/2025,162,16004
1/10/2025,300,5509
1/10/2025,475,13900
1/10/2025,228,17673
1/10/2025,324,8532
1/10/2025,311,13280
1/10/2025,232,12103
1/10/2025,404,13735
1/10/2025,409,8470
1/10/2025,13,7573
1/10/2025,147,6762
1/10/2025,321,5337
1/10/2025,476,18735
1/10/2025,151,14442
1/10/2025,313,28694
1/10/2025,165,15616
1/10/2025,319,8084
1/10/2025,438,8475
1/10/2025,10,16951
1/10/2025,119,21576
1/10/2025,395,9334
1/10/2025,306,5489
1/10/2025,298,4055
1/10/2025,14,10874
1/10/2025,146,6078
1/24/2025,154,4749
1/24/2025,311,13328
1/24/2025,605,17808
1/24/2025,232,12098
1/24/2025,476,18751
1/24/2025,312,11328
1/24/2025,10,17679
1/24/2025,119,22566
1/24/2025,298,4248
1/24/2025,329,4917
1/24/2025,162,16170
1/24/2025,319,8946
1/24/2025,303,7597
1/24/2025,309,9169
1/24/2025,475,13430
1/24/2025,277,11457
1/24/2025,404,14691
1/24/2025,118,5769
1/24/2025,310,25479
1/24/2025,297,1776
1/24/2025,477,23706
1/24/2025,147,6725
1/24/2025,160,6664
1/24/2025,165,15342
1/24/2025,143,5783
1/24/2025,316,15912
1/24/2025,301,7755
1/24/2025,152,3388
1/24/2025,157,6734
1/24/2025,409,8884
1/15/2025,407,11765
1/15/2025,303,7524
1/15/2025,316,18992
1/15/2025,157,7351
1/15/2025,301,7883
1/15/2025,319,9540
1/15/2025,153,18428
1/15/2025,325,4522
1/15/2025,320,10142
1/15/2025,152,3858
1/15/2025,393,9445
1/15/2025,147,7228
1/15/2025,119,21202
1/15/2025,17,7785
1/15/2025,312,11595
1/15/2025,306,5749
1/15/2025,405,19517
1/15/2025,232,12187
1/15/2025,437,2233
1/15/2025,228,21921
1/15/2025,476,20006
1/15/2025,107,4862
1/15/2025,151,14947
1/15/2025,309,9154
1/15/2025,440,7099
1/15/2025,397,34325
1/15/2025,145,3260
1/15/2025,605,17705
1/15/2025,103,2567
1/15/2025,162,16840
1/15/2025,143,6165
1/15/2025,9,26395
1/15/2025,146,6733
1/15/2025,439,9172
3/22/2025,232,15556
1/15/2025,231,15723
1/15/2025,168,12649
1/15/2025,313,29381
1/15/2025,150,1858
3/22/2025,118,6448
3/22/2025,475,9051
3/22/2025,297,945
3/22/2025,119,21769
3/22/2025,405,11025
3/22/2025,605,9655
3/22/2025,333,7045
3/22/2025,299,3794
3/22/2025,395,5306
3/22/2025,311,10315
3/22/2025,440,4902
3/22/2025,303,6442
3/22/2025,147,4792
3/22/2025,477,13745
3/22/2025,403,12815
3/22/2025,310,17950
3/22/2025,298,3025
3/22/2025,165,6088
3/22/2025,438,5573
3/22/2025,300,3765
3/22/2025,319,8565
3/22/2025,162,8273
3/22/2025,158,5138
3/22/2025,309,6693
3/22/2025,228,13845
3/22/2025,437,1410
3/22/2025,396,6219
3/22/2025,476,15594
3/22/2025,398,12831
1/14/2025,398,22230
1/14/2025,312,11309
1/14/2025,168,12697
1/14/2025,477,26402
1/14/2025,103,2411
1/14/2025,392,18849
1/14/2025,154,4656
1/14/2025,228,21812
1/14/2025,605,18460
1/14/2025,231,15844
1/14/2025,439,9262
1/14/2025,407,11503
1/14/2025,319,9273
1/14/2025,145,3220
1/14/2025,475,14786
1/14/2025,119,20524
1/14/2025,146,6561
1/14/2025,393,8879
1/14/2025,316,18648
1/14/2025,311,14162
1/14/2025,153,18127
1/14/2025,150,1826
1/14/2025,405,18928
1/14/2025,147,6995
1/14/2025,309,9026
1/14/2025,14,14147
1/14/2025,298,4168
1/14/2025,476,19967
1/14/2025,403,21635
1/14/2025,232,11758
1/14/2025,10,18331
1/14/2025,303,7672
1/14/2025,395,9789
1/14/2025,325,4687
1/14/2025,413,13477
1/23/2025,224,10476
1/23/2025,475,14270
1/23/2025,297,1755
1/23/2025,234,10808
1/23/2025,301,7841
1/23/2025,309,9296
1/23/2025,409,8583
1/23/2025,476,20036
1/23/2025,316,19640
1/23/2025,168,11738
1/23/2025,395,9394
1/23/2025,312,11440
1/23/2025,333,15591
1/23/2025,321,6087
1/23/2025,298,4075
1/23/2025,144,4252
1/23/2025,220,1918
1/23/2025,119,21263
1/23/2025,13,9080
1/23/2025,10,18926
1/23/2025,169,13557
1/23/2025,311,14000
1/23/2025,165,16467
1/23/2025,477,25862
1/23/2025,437,2276
1/23/2025,156,3145
1/23/2025,319,9712
1/23/2025,392,18736
1/23/2025,403,21944
1/23/2025,310,26942
1/23/2025,303,7541
2/8/2025,232,13432
2/8/2025,224,6937
2/8/2025,118,5179
2/8/2025,17,11749
2/8/2025,477,14401
2/8/2025,297,978
2/8/2025,605,10756
2/8/2025,319,6453
2/8/2025,403,12309
2/8/2025,438,5295
2/8/2025,276,3410
2/8/2025,169,9231
2/8/2025,145,1926
2/8/2025,157,3683
2/8/2025,311,10625
2/8/2025,14,11198
2/8/2025,476,16320
2/8/2025,394,4489
2/8/2025,119,18979
2/8/2025,168,5989
2/8/2025,10,17995
2/8/2025,146,4597
2/8/2025,407,11894
2/8/2025,306,4714
1/8/2025,143,5891
1/8/2025,232,11917
1/8/2025,312,11715
1/8/2025,311,14041
1/8/2025,168,12055
1/8/2025,320,10129
1/8/2025,153,17304
1/8/2025,413,13138
1/8/2025,147,7023
1/8/2025,476,19615
1/8/2025,162,16669
1/8/2025,10,19790
1/8/2025,156,3002
1/8/2025,321,6015
1/8/2025,404,15631
1/8/2025,151,14404
1/8/2025,118,5126
1/8/2025,393,8685
1/8/2025,306,5285
1/8/2025,477,26328
1/8/2025,316,19787
1/8/2025,228,21263
1/8/2025,475,14563
1/8/2025,325,4098
1/8/2025,440,6869
1/8/2025,16,10479
1/8/2025,119,20524
1/8/2025,439,9148
1/8/2025,220,1891
1/8/2025,224,10537
1/22/2025,162,16198
1/22/2025,311,13377
1/22/2025,224,10162
1/22/2025,309,9137
1/22/2025,147,6858
1/22/2025,319,9523
1/22/2025,320,9573
1/22/2025,17,7303
1/22/2025,477,25810
1/22/2025,154,4502
1/22/2025,407,13005
1/22/2025,321,6106
1/22/2025,438,7912
1/22/2025,476,19105
1/22/2025,404,16684
1/22/2025,439,8808
1/22/2025,316,18602
1/22/2025,119,20650
1/22/2025,16,12770
1/22/2025,329,5275
1/22/2025,158,8315
1/22/2025,297,1615
1/22/2025,228,21196
1/22/2025,405,19317
1/22/2025,306,6678
1/13/2025,10,15396
1/13/2025,475,13523
1/13/2025,153,17045
1/13/2025,439,9466
1/13/2025,405,16578
1/13/2025,300,5573
1/13/2025,303,7346
1/13/2025,152,3561
1/13/2025,404,13733
1/13/2025,118,4664
1/13/2025,297,1717
1/13/2025,309,8320
1/13/2025,437,2318
1/13/2025,144,4094
1/13/2025,605,17083
1/13/2025,311,12408
1/13/2025,157,6898
1/13/2025,476,17190
1/13/2025,232,10236
1/13/2025,321,5386
1/13/2025,160,5873
1/13/2025,319,8024
1/13/2025,156,3004
1/13/2025,220,1902
1/13/2025,304,6290
1/13/2025,119,18720
1/13/2025,396,13487
1/13/2025,9,23134
1/13/2025,306,5431
1/13/2025,147,6470
1/9/2025,397,34958
1/9/2025,309,8895
1/9/2025,224,10449
1/9/2025,405,17810
1/9/2025,319,9166
1/9/2025,119,20505
1/9/2025,313,28774
1/9/2025,162,16522
1/9/2025,147,6920
1/9/2025,414,16421
1/9/2025,10,18414
1/9/2025,232,12217
1/9/2025,477,26262
1/9/2025,165,16590
1/9/2025,316,18296
1/9/2025,158,9213
1/9/2025,396,14269
1/9/2025,440,6393
1/9/2025,311,13683
1/9/2025,300,5446
1/9/2025,154,4560
1/9/2025,605,17886
1/9/2025,118,5099
1/9/2025,395,9606
1/9/2025,301,7466
1/9/2025,404,15945
1/9/2025,228,21115
1/9/2025,276,16111
1/9/2025,222,5695
1/9/2025,17,8139
1/9/2025,407,11471
1/9/2025,321,6026
1/9/2025,304,6473
1/9/2025,13,9251
1/9/2025,103,2334
1/9/2025,306,5309
1/7/2025,301,7574
1/7/2025,477,26069
1/7/2025,165,16065
1/7/2025,475,14474
1/7/2025,224,10429
1/7/2025,160,6099
1/7/2025,405,17527
1/7/2025,437,2215
1/7/2025,605,18150
1/7/2025,168,12346
1/7/2025,152,3553
1/7/2025,398,22124
1/7/2025,147,6742
1/7/2025,118,4924
1/7/2025,20,3621
1/7/2025,324,12172
1/7/2025,10,18544
1/7/2025,277,13254
1/7/2025,119,19515
1/7/2025,333,15491
1/7/2025,299,4862
1/7/2025,103,2244
1/7/2025,396,14311
1/7/2025,312,11407
1/7/2025,145,3212
1/7/2025,232,11406
1/7/2025,393,8318
1/3/2025,440,6080
1/3/2025,146,5828
1/3/2025,144,3999
1/3/2025,298,3734
1/3/2025,316,17180
1/3/2025,439,9129
1/3/2025,13,8282
1/3/2025,319,8158
1/3/2025,403,17148
1/3/2025,475,12307
1/3/2025,232,11976
1/3/2025,306,4618
1/3/2025,150,1619
1/3/2025,119,19172
1/3/2025,310,21829
1/3/2025,165,13729
1/3/2025,311,11623
1/3/2025,325,2765
1/3/2025,228,17181
1/3/2025,118,4570
1/3/2025,231,17999
1/3/2025,324,7536
1/3/2025,476,16504
1/3/2025,14,11880
1/3/2025,17,9519
1/3/2025,477,20822
1/3/2025,154,4222
1/3/2025,303,6784
1/3/2025,145,2708
1/3/2025,160,7075
3/15/2025,16,13507
3/15/2025,405,9701
3/15/2025,309,5639
3/15/2025,477,14564
3/15/2025,232,13923
3/15/2025,395,4930
3/15/2025,119,21912
3/15/2025,313,24033
3/15/2025,304,5662
3/15/2025,153,14570
3/15/2025,301,8298
3/15/2025,156,2103
3/15/2025,118,6479
3/15/2025,298,4735
3/15/2025,277,9236
3/15/2025,329,4179
3/15/2025,303,5922
3/15/2025,162,15801
3/15/2025,224,8049
3/15/2025,319,6461
3/15/2025,475,9613
3/15/2025,333,8799
3/15/2025,13,9056
3/15/2025,300,4805
3/15/2025,306,4133
3/15/2025,158,3936
3/15/2025,228,10905
3/15/2025,321,4117
3/15/2025,220,1199
3/15/2025,14,12493
1/6/2025,319,8159
1/6/2025,321,4830
1/6/2025,162,13237
1/6/2025,118,4435
1/6/2025,224,9511
1/6/2025,8,10642
1/6/2025,437,2123
1/6/2025,17,6844
1/6/2025,157,4282
1/6/2025,477,23265
1/6/2025,160,6278
1/6/2025,329,4464
1/6/2025,440,6234
1/6/2025,301,7395
1/6/2025,436,2175
1/6/2025,311,12150
1/6/2025,312,10169
1/6/2025,165,13972
1/6/2025,303,6781
1/6/2025,119,17111
1/6/2025,310,23496
1/6/2025,316,16034
1/6/2025,231,14607
1/6/2025,405,15679
1/6/2025,333,12150
1/6/2025,13,7567
1/6/2025,320,8708
1/6/2025,306,4971
1/6/2025,14,11663
1/6/2025,276,15545
1/6/2025,300,5263
1/6/2025,393,8293
3/8/2025,165,13317
3/8/2025,300,3881
3/8/2025,301,6003
3/8/2025,303,6626
3/8/2025,333,6570
3/8/2025,224,7736
3/8/2025,403,12813
3/8/2025,409,9982
3/8/2025,228,10940
3/8/2025,162,17081
3/8/2025,477,14429
3/8/2025,119,22680
3/8/2025,146,4752
3/8/2025,394,4701
3/8/2025,232,13190
3/8/2025,393,6386
3/8/2025,320,7600
3/8/2025,158,5211
3/8/2025,476,16342
3/8/2025,398,12425
3/8/2025,313,23912
3/8/2025,309,7283
3/8/2025,328,6641
3/8/2025,312,9961
3/8/2025,605,9809
3/8/2025,10,19282
3/8/2025,324,5439
3/8/2025,143,3910
3/8/2025,395,5075
3/8/2025,299,3666
3/8/2025,329,3894
3/8/2025,404,9716
3/8/2025,475,9564
3/8/2025,405,10020
3/8/2025,311,10820
2/17/2025,156,2023
2/17/2025,152,2013
2/17/2025,13,7328
2/17/2025,228,10674
2/17/2025,160,4680
2/17/2025,162,12336
2/17/2025,393,6323
2/17/2025,277,8295
2/17/2025,147,4927
2/17/2025,319,6046
2/17/2025,154,3063
2/17/2025,397,22504
2/17/2025,320,6561
2/17/2025,301,5761
2/17/2025,10,14743
2/17/2025,440,4386
2/17/2025,313,20576
2/17/2025,475,7918
2/17/2025,169,8096
2/17/2025,398,13105
2/17/2025,303,5618
2/17/2025,326,2214
2/17/2025,405,9341
2/17/2025,157,3849
2/17/2025,232,9534
2/17/2025,310,17120
2/17/2025,224,2712
2/17/2025,395,5086
2/17/2025,396,5937
2/17/2025,312,9005
2/17/2025,321,2851
2/17/2025,316,9332
1/2/2025,321,4541
1/2/2025,232,11209
1/2/2025,118,4328
1/2/2025,17,8291
1/2/2025,277,13229
1/2/2025,152,3129
1/2/2025,231,17026
1/2/2025,477,20397
1/2/2025,298,3500
1/2/2025,394,6790
1/2/2025,16,9200
1/2/2025,303,6358
1/2/2025,319,8084
1/2/2025,437,1891
1/2/2025,13,8056
1/2/2025,395,8050
1/2/2025,168,9585
1/2/2025,325,2842
1/2/2025,297,1243
1/2/2025,393,7406
1/2/2025,311,11051
1/2/2025,20,3199
1/2/2025,309,7847
1/2/2025,403,16486
1/2/2025,14,12344
1/2/2025,320,8676
1/2/2025,147,6164
1/2/2025,146,5695
1/21/2025,119,19551
1/21/2025,396,13698
1/21/2025,145,2982
1/21/2025,224,9544
1/21/2025,311,13042
1/21/2025,103,2210
1/21/2025,301,7270
1/21/2025,309,8789
1/21/2025,476,18388
1/21/2025,144,3869
1/21/2025,20,3421
1/21/2025,158,8183
1/21/2025,316,17393
1/21/2025,477,24809
1/21/2025,232,10824
1/21/2025,475,13711
1/21/2025,405,17709
1/21/2025,228,20463
1/21/2025,392,17794
1/21/2025,394,7383
1/21/2025,157,6947
1/21/2025,165,15265
1/21/2025,404,15646
1/21/2025,153,17242
1/21/2025,151,13653
1/21/2025,118,4967
2/1/2025,316,11681
2/1/2025,300,3661
2/1/2025,232,12111
2/1/2025,143,3674
2/1/2025,394,2908
2/1/2025,395,3719
2/1/2025,439,6811
2/1/2025,152,1941
2/1/2025,319,6327
2/1/2025,158,4703
2/1/2025,476,15745
2/1/2025,477,15906
2/1/2025,20,2065
2/1/2025,321,4024
2/1/2025,311,10295
2/1/2025,393,4061
2/1/2025,150,1128
2/1/2025,145,1860
2/1/2025,333,6754
2/1/2025,303,5645
2/1/2025,475,10718
2/1/2025,396,2689
2/1/2025,220,1190
2/1/2025,440,5313
2/1/2025,157,3590
2/1/2025,147,4475
2/1/2025,313,23416
2/1/2025,103,3212
2/1/2025,392,10557
2/15/2025,395,4511
2/15/2025,147,4460
2/15/2025,277,8923
2/15/2025,311,9610
2/15/2025,328,6187
2/15/2025,475,8208
2/15/2025,309,6813
2/15/2025,306,4125
2/15/2025,476,14684
2/15/2025,300,3319
2/15/2025,232,12789
2/15/2025,303,5186
2/15/2025,157,3335
2/15/2025,405,9125
2/15/2025,403,11944
2/15/2025,313,20697
2/15/2025,17,12047
2/15/2025,165,11822
2/15/2025,312,9641
2/15/2025,154,3210
2/15/2025,224,2729
2/15/2025,118,6094
2/15/2025,297,818
2/15/2025,146,4063
2/15/2025,333,6608
2/15/2025,143,2657
2/15/2025,409,9589
2/15/2025,10,18425
3/1/2025,316,13053
3/1/2025,396,6072
3/1/2025,169,8861
3/1/2025,103,3590
3/1/2025,439,6864
3/1/2025,118,6602
3/1/2025,306,4915
3/1/2025,311,11420
3/1/2025,14,12747
3/1/2025,301,8577
3/1/2025,329,3615
3/1/2025,162,15189
3/1/2025,300,4871
3/1/2025,395,4957
3/1/2025,17,14029
3/1/2025,476,15962
3/1/2025,312,11494
3/1/2025,16,14029
3/1/2025,107,2698
3/1/2025,298,4570
3/1/2025,224,7859
3/1/2025,119,21904
3/1/2025,319,6509
3/1/2025,475,9398
3/1/2025,153,13598
3/1/2025,405,10488
2/22/2025,118,6260
2/22/2025,316,12127
2/22/2025,144,2841
2/22/2025,13,9002
2/22/2025,222,4892
2/22/2025,154,3246
2/22/2025,404,9380
2/22/2025,146,4372
2/22/2025,16,12580
2/22/2025,147,4436
2/22/2025,224,7513
2/22/2025,333,8129
2/22/2025,298,2907
2/22/2025,157,3730
2/22/2025,321,3719
2/22/2025,392,9728
2/22/2025,232,13430
2/22/2025,477,14181
2/22/2025,398,12096
2/22/2025,107,3428
2/22/2025,325,2502
2/22/2025,393,6048
2/22/2025,438,5166
2/22/2025,17,13248
2/22/2025,156,2215
2/22/2025,395,4668
2/22/2025,165,6112
2/22/2025,405,9910
2/22/2025,145,1744
2/22/2025,103,2948
2/22/2025,312,10022
3/23/2025,476,10570
3/23/2025,17,3213
3/23/2025,16,2985
3/23/2025,393,4722
3/23/2025,118,4830
3/23/2025,303,5229
3/23/2025,398,8410
3/23/2025,328,6351
3/23/2025,165,3967
3/23/2025,477,9860
3/23/2025,405,7739
3/23/2025,319,6561
3/23/2025,143,3017
3/23/2025,333,5402
3/23/2025,232,12436
3/23/2025,147,3619
3/23/2025,325,2442
3/23/2025,276,2369
3/23/2025,311,8267
3/23/2025,145,1720
3/23/2025,10,14516
3/23/2025,304,4102
3/23/2025,169,7298
3/23/2025,403,9274
3/23/2025,224,6476
3/23/2025,440,4187
3/23/2025,312,8117
3/23/2025,119,15950
3/23/2025,475,6812
3/23/2025,437,1011
3/23/2025,439,5800
3/23/2025,154,2812
3/23/2025,395,3628
3/23/2025,298,2307
2/9/2025,145,1421
2/9/2025,118,3416
2/9/2025,313,18870
2/9/2025,605,7044
2/9/2025,107,1865
2/9/2025,10,13087
2/9/2025,394,3312
2/9/2025,224,5456
2/9/2025,301,3993
2/9/2025,146,3437
2/9/2025,395,3633
2/9/2025,165,5321
2/9/2025,392,7599
2/9/2025,309,5632
2/9/2025,475,7105
2/9/2025,300,2807
2/9/2025,16,8127
2/9/2025,157,2847
2/9/2025,440,3872
2/9/2025,477,10170
2/9/2025,413,4592
2/9/2025,438,3739
2/9/2025,232,9794
2/9/2025,328,3645
2/9/2025,228,8368
2/9/2025,476,11706
2/9/2025,321,2819
2/9/2025,14,7633
2/9/2025,403,9387
2/9/2025,158,3810
2/9/2025,299,2559
1/25/2025,150,1164
1/25/2025,146,156
1/25/2025,437,1392
1/25/2025,169,8006
1/25/2025,298,3993
1/25/2025,118,4766
1/25/2025,300,4563
1/25/2025,301,7757
1/25/2025,309,7365
1/25/2025,407,11852
1/25/2025,224,8302
1/25/2025,319,6446
1/25/2025,605,14857
1/25/2025,10,17719
1/25/2025,312,10607
1/25/2025,404,9978
1/25/2025,119,17592
1/25/2025,311,10899
1/25/2025,475,8335
1/25/2025,405,10921
1/25/2025,162,11316
1/25/2025,165,9168
1/25/2025,16,12861
1/25/2025,232,12287
1/25/2025,393,6181
1/25/2025,158,3534
1/25/2025,228,12276
1/25/2025,13,8378
1/25/2025,333,6619
1/25/2025,316,12203
3/16/2025,156,1550
3/16/2025,439,5647
3/16/2025,224,6474
3/16/2025,477,11318
3/16/2025,118,4720
3/16/2025,320,6116
3/16/2025,403,9463
3/16/2025,220,954
3/16/2025,394,3346
3/16/2025,475,7574
3/16/2025,393,5009
3/16/2025,232,9679
3/16/2025,17,9467
3/16/2025,312,9674
3/16/2025,152,1292
3/16/2025,316,10391
3/16/2025,13,6823
3/16/2025,392,8535
3/16/2025,309,5733
3/16/2025,165,8638
3/16/2025,404,7396
3/16/2025,276,3103
3/16/2025,10,16085
3/16/2025,321,2963
3/16/2025,397,17129
3/16/2025,396,4700
3/16/2025,231,12118
3/16/2025,407,8089
3/16/2025,333,6256
3/16/2025,306,3494
3/16/2025,298,3474
3/16/2025,119,15887
3/16/2025,8,7183
3/16/2025,329,3059
3/16/2025,414,5747
3/16/2025,300,3740
3/16/2025,319,5019
3/16/2025,476,12442
